id,booking_pred,cancel_prob
43511,0,0.4713
43512,0,0.3271
43513,0,0.007
43514,1,0.5126
43515,1,0.8879
43516,1,0.9216
43517,1,0.8469
43518,1,0.9345
43519,0,0.4015
43520,0,0.3341
43521,0,0.3079
43522,0,0.0011
43523,0,0.098
43524,1,0.9048
43525,1,0.716
43526,0,0.3899
43527,1,0.6149
43528,0,0.1936
43529,0,0.2427
43530,0,0.1519
43531,1,0.8298
43532,0,0.0075
43533,1,0.7397
43534,1,0.8267
43535,0,0.4876
43536,0,0.0918
43537,1,0.803
43538,1,0.5347
43539,0,0.2005
43540,1,0.7914
43541,0,0.2397
43542,0,0.0599
43543,0,0.059
43544,0,0.0132
43545,0,0.4793
43546,0,0.359
43547,1,0.9388
43548,0,0.196
43549,0,0.3141
43550,0,0.1042
43551,0,0.123
43552,1,0.6877
43553,0,0.289
43554,0,0.4139
43555,1,0.8788
43556,1,0.9638
43557,0,0.0927
43558,0,0.4407
43559,0,0.072
43560,0,0.0801
43561,0,0.4408
43562,0,0.1914
43563,1,0.5004
43564,0,0.0037
43565,0,0.0035
43566,1,0.9687
43567,0,0.0852
43568,1,0.7991
43569,1,0.6229
43570,0,0.098
43571,0,0.1751
43572,0,0.0003
43573,0,0.0721
43574,0,0.1942
43575,1,0.8654
43576,0,0.4227
43577,0,0.1075
43578,1,0.7587
43579,0,0.011
43580,0,0.0994
43581,1,0.9198
43582,1,0.9685
43583,0,0.3971
43584,1,0.9598
43585,1,0.8662
43586,0,0.4188
43587,0,0.3794
43588,0,0.2472
43589,1,0.5759
43590,0,0.2022
43591,0,0.1965
43592,0,0.2054
43593,0,0.0929
43594,0,0.1638
43595,1,0.8878
43596,0,0.36
43597,0,0.2825
43598,0,0.0905
43599,1,0.9753
43600,1,0.726
43601,0,0.2186
43602,0,0.1752
43603,1,0.8685
43604,1,0.7245
43605,0,0.1068
43606,0,0.4565
43607,0,0.1623
43608,0,0.4968
43609,0,0.0891
43610,1,0.7364
43611,1,0.8238
43612,1,0.9238
43613,1,0.8712
43614,1,0.8924
43615,1,0.762
43616,0,0.0304
43617,0,0.0113
43618,0,0.1432
43619,1,0.5828
43620,0,0.339
43621,0,0.2547
43622,1,0.6949
43623,1,0.9104
43624,0,0.139
43625,0,0.0011
43626,1,0.9683
43627,1,0.9274
43628,0,0.1073
43629,0,0.3553
43630,0,0.177
43631,1,0.6449
43632,0,0.2624
43633,1,0.8409
43634,1,0.9005
43635,0,0.2625
43636,1,0.8561
43637,0,0.0016
43638,0,0.0313
43639,0,0.3409
43640,0,0.2797
43641,0,0.001
43642,0,0.1142
43643,0,0.0027
43644,1,0.8581
43645,0,0.1289
43646,0,0.0711
43647,0,0.0823
43648,0,0.273
43649,1,0.7799
43650,0,0.0093
43651,0,0.2063
43652,1,0.9542
43653,1,0.6242
43654,1,0.7922
43655,1,0.5236
43656,0,0.022
43657,0,0.0009
43658,0,0.2521
43659,0,0.2861
43660,0,0.0024
43661,1,0.7785
43662,1,0.6222
43663,0,0.2661
43664,1,0.7319
43665,0,0.4844
43666,0,0.0017
43667,1,0.8469
43668,0,0.0076
43669,0,0.1287
43670,0,0.3572
43671,0,0.2581
43672,1,0.7988
43673,0,0.2427
43674,0,0.0829
43675,0,0.1542
43676,0,0.0058
43677,0,0.1279
43678,0,0.2671
43679,0,0.1891
43680,1,0.8465
43681,0,0.321
43682,0,0.0625
43683,1,0.8457
43684,0,0.0985
43685,0,0.2124
43686,0,0.076
43687,0,0.0567
43688,0,0.0885
43689,0,0.3521
43690,0,0.1639
43691,0,0.2832
43692,0,0.0029
43693,1,0.8495
43694,0,0.0504
43695,0,0.0338
43696,1,0.7261
43697,1,0.9257
43698,0,0.0002
43699,0,0.1143
43700,0,0.1526
43701,0,0.3315
43702,0,0.1224
43703,0,0.1505
43704,0,0.1246
43705,0,0.035
43706,0,0.2841
43707,0,0.0011
43708,0,0.355
43709,0,0.1059
43710,0,0.3507
43711,1,0.6724
43712,0,0.0165
43713,0,0.286
43714,0,0.3964
43715,0,0.1812
43716,0,0.4144
43717,1,0.8565
43718,0,0.0651
43719,0,0.181
43720,0,0.3299
43721,1,0.9142
43722,1,0.7924
43723,0,0.0293
43724,0,0.4259
43725,0,0.2791
43726,1,0.7259
43727,1,0.6534
43728,0,0.0822
43729,0,0.0637
43730,0,0.0784
43731,0,0.1046
43732,1,0.8716
43733,0,0.2844
43734,0,0.0894
43735,0,0.337
43736,0,0.046
43737,1,0.6652
43738,0,0.1381
43739,0,0.1026
43740,0,0.027
43741,1,0.8987
43742,0,0.1242
43743,1,0.9237
43744,0,0.276
43745,0,0.2004
43746,0,0.0165
43747,0,0.0468
43748,1,0.7301
43749,0,0.1113
43750,1,0.5616
43751,0,0.0277
43752,1,0.8562
43753,0,0.2905
43754,0,0.1116
43755,0,0.0437
43756,1,0.7724
43757,0,0.1289
43758,0,0.2355
43759,0,0.1799
43760,1,0.838
43761,0,0.0684
43762,0,0.1467
43763,0,0.0008
43764,0,0.0658
43765,1,0.9746
43766,0,0.0953
43767,1,0.6177
43768,1,0.8723
43769,1,0.8575
43770,0,0.0022
43771,1,0.8015
43772,0,0.071
43773,0,0.434
43774,0,0.0086
43775,1,0.7108
43776,1,0.7604
43777,0,0.0051
43778,0,0.0153
43779,1,0.6356
43780,0,0.1229
43781,1,0.9739
43782,0,0.0658
43783,0,0.2356
43784,1,0.5688
43785,0,0.0439
43786,1,0.8407
43787,0,0.4014
43788,1,0.8503
43789,0,0.1777
43790,0,0.1944
43791,0,0.2824
43792,0,0.111
43793,1,0.647
43794,1,0.8938
43795,0,0.2118
43796,0,0.2195
43797,0,0.2973
43798,0,0.1895
43799,1,0.9696
43800,1,0.8852
43801,1,0.7949
43802,0,0.1082
43803,1,0.7916
43804,0,0.0906
43805,1,0.9694
43806,1,0.8481
43807,1,0.7504
43808,1,0.6592
43809,0,0.2231
43810,1,0.9169
43811,0,0.3209
43812,0,0.1676
43813,0,0.1327
43814,1,0.76
43815,1,0.541
43816,1,0.7911
43817,1,0.7657
43818,1,0.9051
43819,0,0.1575
43820,1,0.7135
43821,1,0.5739
43822,0,0.3053
43823,0,0.1399
43824,0,0.3669
43825,0,0.1104
43826,0,0.0592
43827,0,0.1195
43828,0,0.2354
43829,1,0.7683
43830,1,0.8885
43831,0,0.3847
43832,0,0.2472
43833,0,0.0352
43834,0,0.1774
43835,0,0.2875
43836,1,0.6371
43837,1,0.733
43838,1,0.8699
43839,0,0.0896
43840,0,0.1228
43841,0,0.047
43842,0,0.2003
43843,0,0.0694
43844,0,0.1191
43845,1,0.8846
43846,1,0.5721
43847,0,0.1516
43848,1,0.7703
43849,1,0.8537
43850,0,0.0266
43851,0,0.3076
43852,0,0.1255
43853,0,0.2109
43854,1,0.9637
43855,1,0.9392
43856,1,0.8764
43857,0,0.3736
43858,0,0.3561
43859,0,0.1397
43860,0,0.0315
43861,0,0.0444
43862,1,0.9532
43863,1,0.912
43864,0,0.1493
43865,0,0.1423
43866,0,0.3424
43867,0,0.0008
43868,0,0.1636
43869,0,0.0005
43870,1,0.8552
43871,1,0.6013
43872,0,0.0185
43873,1,0.8428
43874,1,0.9875
43875,0,0.2823
43876,0,0.0336
43877,0,0.2011
43878,1,0.9468
43879,0,0.1758
43880,1,0.8444
43881,0,0.0836
43882,0,0.0188
43883,0,0.0323
43884,0,0.3219
43885,1,0.6743
43886,0,0.1011
43887,1,0.9526
43888,1,0.8956
43889,0,0.0384
43890,1,0.7234
43891,0,0.4852
43892,0,0.1564
43893,0,0.0369
43894,0,0.0514
43895,1,0.9267
43896,1,0.9157
43897,0,0.0166
43898,1,0.7074
43899,0,0.0052
43900,0,0.0843
43901,0,0.3422
43902,1,0.8162
43903,1,0.8598
43904,0,0.0019
43905,1,0.7721
43906,1,0.9304
43907,0,0.2175
43908,0,0.2875
43909,0,0.0025
43910,1,0.8248
43911,0,0.4065
43912,1,0.9795
43913,0,0.1107
43914,0,0.2512
43915,0,0.0961
43916,0,0.3496
43917,1,0.9401
43918,0,0.1788
43919,1,0.8158
43920,1,0.8524
43921,0,0.4831
43922,1,0.7769
43923,0,0.4058
43924,1,0.5014
43925,0,0.1366
43926,0,0.2818
43927,0,0.0511
43928,1,0.9503
43929,0,0.4847
43930,0,0.2841
43931,1,0.9691
43932,0,0.0791
43933,0,0.27
43934,0,0.014
43935,1,0.6001
43936,1,0.8865
43937,0,0.0786
43938,1,0.502
43939,0,0.2107
43940,1,0.71
43941,1,0.9732
43942,0,0.2096
43943,0,0.0786
43944,0,0.001
43945,1,0.783
43946,0,0.0209
43947,0,0.286
43948,1,0.7633
43949,0,0.379
43950,1,0.9358
43951,0,0.2955
43952,1,0.6694
43953,0,0.0462
43954,0,0.0338
43955,0,0.0247
43956,1,0.8912
43957,0,0.0144
43958,0,0.0456
43959,0,0.1682
43960,0,0.0192
43961,0,0.2174
43962,0,0.3095
43963,0,0.0096
43964,0,0.1311
43965,1,0.9793
43966,1,0.7449
43967,1,0.7696
43968,0,0.3158
43969,0,0.08
43970,0,0.0816
43971,0,0.1289
43972,1,0.9034
43973,0,0.0466
43974,0,0.0303
43975,1,0.9756
43976,0,0.3362
43977,1,0.7122
43978,1,0.7966
43979,1,0.8449
43980,1,0.7846
43981,0,0.2559
43982,0,0.3536
43983,1,0.8996
43984,1,0.9671
43985,1,0.848
43986,0,0.1155
43987,1,0.6182
43988,0,0.2478
43989,0,0.0326
43990,1,0.6182
43991,0,0.1384
43992,0,0.2821
43993,0,0.0571
43994,0,0.1843
43995,0,0.2184
43996,0,0.1299
43997,0,0.0022
43998,0,0.0383
43999,0,0.1192
44000,1,0.7969
44001,0,0.078
44002,0,0.0636
44003,0,0.4627
44004,1,0.8394
44005,1,0.8356
44006,0,0.1257
44007,0,0.066
44008,0,0.0111
44009,0,0.0725
44010,0,0.1267
44011,0,0.0402
44012,1,0.6265
44013,0,0.3865
44014,1,0.6664
44015,1,0.8715
44016,0,0.207
44017,1,0.8334
44018,1,0.7206
44019,1,0.8211
44020,1,0.9239
44021,1,0.9114
44022,0,0.0165
44023,1,0.8511
44024,0,0.3274
44025,0,0.0171
44026,0,0.2929
44027,0,0.2335
44028,0,0.0002
44029,0,0.0505
44030,0,0.0578
44031,1,0.9516
44032,0,0.04
44033,0,0.0521
44034,1,0.8109
44035,1,0.9561
44036,0,0.4424
44037,1,0.9615
44038,0,0.0367
44039,0,0.0805
44040,0,0.2761
44041,0,0.0233
44042,0,0.1436
44043,0,0.3081
44044,0,0.1007
44045,0,0.0596
44046,1,0.7675
44047,0,0.2079
44048,1,0.7778
44049,1,0.6883
44050,0,0.028
44051,0,0.0654
44052,0,0.2227
44053,1,0.7093
44054,0,0.0344
44055,0,0.203
44056,0,0.2132
44057,1,0.861
44058,1,0.9237
44059,0,0.0401
44060,0,0.2839
44061,0,0.0385
44062,0,0.1345
44063,1,0.8989
44064,1,0.7865
44065,0,0.0385
44066,0,0.0801
44067,0,0.1214
44068,0,0.1199
44069,1,0.968
44070,0,0.1902
44071,0,0.1102
44072,1,0.7503
44073,0,0.2422
44074,0,0.2319
44075,0,0.4618
44076,0,0.0907
44077,0,0.4945
44078,0,0.005
44079,1,0.9766
44080,0,0.1657
44081,1,0.7884
44082,0,0.1642
44083,1,0.9047
44084,1,0.9439
44085,0,0.2348
44086,1,0.8127
44087,0,0.0076
44088,1,0.8546
44089,0,0.4158
44090,1,0.8299
44091,0,0.2921
44092,0,0.0255
44093,0,0.2151
44094,1,0.9359
44095,1,0.9346
44096,0,0.106
44097,1,0.7076
44098,1,0.8634
44099,0,0.0158
44100,0,0.4632
44101,1,0.8299
44102,1,0.8417
44103,0,0.1768
44104,0,0.106
44105,1,0.7962
44106,1,0.6323
44107,0,0.0433
44108,1,0.6972
44109,0,0.0508
44110,0,0.3822
44111,0,0.4409
44112,1,0.6048
44113,0,0.1041
44114,1,0.9746
44115,0,0.175
44116,0,0.3016
44117,1,0.81
44118,0,0.4009
44119,1,0.7083
44120,0,0.0122
44121,0,0.3115
44122,1,0.7373
44123,1,0.8474
44124,0,0.2546
44125,0,0.0772
44126,1,0.8832
44127,0,0.0149
44128,0,0.1868
44129,0,0.3732
44130,1,0.7185
44131,0,0.1212
44132,0,0.2792
44133,0,0.4481
44134,1,0.9601
44135,0,0.1606
44136,0,0.0997
44137,0,0.1388
44138,0,0.2959
44139,1,0.963
44140,1,0.8758
44141,0,0.047
44142,0,0.1215
44143,0,0.0145
44144,0,0.2134
44145,0,0.2088
44146,1,0.7661
44147,1,0.5481
44148,0,0.0823
44149,0,0.0931
44150,0,0.0888
44151,1,0.6402
44152,1,0.846
44153,1,0.7325
44154,0,0.3514
44155,0,0.0141
44156,0,0.4415
44157,1,0.5823
44158,1,0.5423
44159,0,0.0142
44160,0,0.0568
44161,0,0.2405
44162,0,0.1075
44163,0,0.2897
44164,1,0.7911
44165,0,0.055
44166,0,0.1415
44167,1,0.6157
44168,0,0.0304
44169,0,0.192
44170,0,0.1892
44171,0,0.1253
44172,0,0.0476
44173,0,0.2532
44174,0,0.3807
44175,1,0.863
44176,0,0.1229
44177,0,0.0137
44178,1,0.9128
44179,0,0.0559
44180,0,0.3799
44181,1,0.5454
44182,1,0.924
44183,0,0.1822
44184,1,0.9569
44185,0,0.2516
44186,1,0.8
44187,1,0.9048
44188,0,0.1523
44189,0,0.1003
44190,1,0.5987
44191,0,0.097
44192,1,0.5145
44193,0,0.0017
44194,1,0.9161
44195,1,0.7612
44196,0,0.1877
44197,0,0.0146
44198,0,0.3445
44199,0,0.137
44200,0,0.2603
44201,1,0.916
44202,0,0.0242
44203,0,0.1253
44204,0,0.1378
44205,1,0.6214
44206,0,0.0029
44207,0,0.0531
44208,1,0.941
44209,1,0.7663
44210,0,0.0
44211,0,0.4713
44212,1,0.896
44213,0,0.0206
44214,0,0.0468
44215,0,0.093
44216,0,0.2645
44217,0,0.0592
44218,0,0.0866
44219,1,0.9765
44220,0,0.3076
44221,0,0.0073
44222,0,0.0602
44223,0,0.0003
44224,1,0.9391
44225,0,0.1459
44226,0,0.4461
44227,0,0.0767
44228,0,0.3173
44229,0,0.0612
44230,0,0.0855
44231,1,0.9049
44232,1,0.7174
44233,0,0.0693
44234,0,0.2875
44235,0,0.0657
44236,1,0.932
44237,1,0.6417
44238,1,0.6664
44239,0,0.2034
44240,0,0.0335
44241,0,0.0194
44242,1,0.6403
44243,1,0.591
44244,0,0.0652
44245,0,0.0796
44246,0,0.2234
44247,0,0.2983
44248,1,0.7257
44249,0,0.0936
44250,1,0.8511
44251,1,0.8206
44252,1,0.808
44253,1,0.8253
44254,0,0.0876
44255,0,0.0266
44256,0,0.4607
44257,1,0.8533
44258,0,0.4695
44259,0,0.2855
44260,0,0.0638
44261,1,0.9252
44262,0,0.2665
44263,1,0.9061
44264,0,0.0202
44265,0,0.104
44266,0,0.1096
44267,1,0.6612
44268,1,0.6444
44269,0,0.0945
44270,0,0.4977
44271,1,0.8093
44272,1,0.68
44273,0,0.0717
44274,0,0.0044
44275,0,0.1413
44276,1,0.7308
44277,1,0.7091
44278,0,0.4086
44279,0,0.0181
44280,1,0.6888
44281,0,0.2676
44282,0,0.1811
44283,0,0.4261
44284,0,0.2088
44285,1,0.5486
44286,1,0.5855
44287,0,0.1675
44288,1,0.7709
44289,1,0.9051
44290,0,0.0202
44291,1,0.9733
44292,0,0.0002
44293,1,0.8618
44294,1,0.6519
44295,0,0.1842
44296,1,0.9074
44297,0,0.0163
44298,0,0.1991
44299,1,0.79
44300,0,0.115
44301,1,0.8735
44302,0,0.3208
44303,0,0.3409
44304,0,0.0083
44305,0,0.0616
44306,1,0.9471
44307,0,0.127
44308,0,0.0481
44309,0,0.0519
44310,1,0.804
44311,0,0.0431
44312,0,0.1216
44313,1,0.8643
44314,1,0.8735
44315,0,0.3501
44316,0,0.0754
44317,0,0.0893
44318,0,0.1556
44319,1,0.8207
44320,0,0.0112
44321,0,0.2645
44322,1,0.5573
44323,0,0.0883
44324,0,0.4588
44325,0,0.3509
44326,0,0.0127
44327,0,0.0179
44328,0,0.2836
44329,0,0.0635
44330,0,0.1287
44331,1,0.7872
44332,0,0.353
44333,0,0.2733
44334,0,0.3262
44335,1,0.57
44336,0,0.0065
44337,0,0.0514
44338,0,0.4655
44339,0,0.4915
44340,0,0.1511
44341,1,0.7105
44342,1,0.8376
44343,1,0.8446
44344,0,0.2595
44345,0,0.0263
44346,0,0.0795
44347,0,0.3834
44348,0,0.108
44349,0,0.1966
44350,1,0.6812
44351,0,0.0355
44352,0,0.3884
44353,0,0.0679
44354,0,0.0271
44355,1,0.8155
44356,0,0.0283
44357,1,0.5804
44358,0,0.2027
44359,1,0.5998
44360,1,0.9326
44361,1,0.5673
44362,0,0.3832
44363,0,0.0004
44364,0,0.136
44365,0,0.26
44366,0,0.4
44367,0,0.0665
44368,1,0.9011
44369,0,0.3516
44370,1,0.8051
44371,0,0.0083
44372,0,0.0469
44373,0,0.1625
44374,0,0.0304
44375,1,0.7802
44376,1,0.9206
44377,1,0.8085
44378,0,0.494
44379,1,0.9561
44380,1,0.8314
44381,0,0.3853
44382,0,0.2257
44383,1,0.563
44384,1,0.7747
44385,0,0.0675
44386,0,0.3131
44387,0,0.0424
44388,1,0.5499
44389,0,0.273
44390,0,0.0026
44391,0,0.4862
44392,0,0.4342
44393,1,0.694
44394,1,0.9757
44395,0,0.1993
44396,0,0.1104
44397,1,0.6607
44398,0,0.0368
44399,0,0.0555
44400,1,0.8073
44401,0,0.3198
44402,1,0.7048
44403,0,0.3984
44404,0,0.1334
44405,1,0.807
44406,1,0.9718
44407,0,0.0935
44408,1,0.8739
44409,1,0.6281
44410,0,0.4302
44411,1,0.9216
44412,0,0.0477
44413,0,0.3948
44414,1,0.8427
44415,0,0.4539
44416,0,0.155
44417,0,0.1068
44418,1,0.9686
44419,0,0.049
44420,0,0.0445
44421,0,0.051
44422,0,0.1225
44423,0,0.3085
44424,0,0.1136
44425,1,0.6293
44426,1,0.574
44427,1,0.9592
44428,0,0.2536
44429,0,0.1804
44430,0,0.2851
44431,0,0.0041
44432,0,0.0186
44433,1,0.6537
44434,0,0.2027
44435,0,0.0943
44436,1,0.9041
44437,0,0.2452
44438,0,0.056
44439,0,0.0102
44440,0,0.013
44441,1,0.6901
44442,0,0.4145
44443,1,0.6781
44444,0,0.3229
44445,1,0.9586
44446,0,0.3827
44447,0,0.0903
44448,0,0.1494
44449,1,0.6919
44450,0,0.0194
44451,1,0.7601
44452,1,0.5868
44453,1,0.8025
44454,1,0.8459
44455,1,0.9756
44456,0,0.0996
44457,1,0.8769
44458,0,0.0024
44459,0,0.0345
44460,0,0.0267
44461,0,0.0707
44462,0,0.0731
44463,1,0.7958
44464,1,0.7951
44465,0,0.0489
44466,1,0.721
44467,0,0.0009
44468,0,0.0859
44469,1,0.7419
44470,0,0.0008
44471,0,0.0715
44472,1,0.8825
44473,1,0.8174
44474,0,0.1602
44475,0,0.1032
44476,0,0.0361
44477,0,0.0047
44478,1,0.7012
44479,0,0.2006
44480,0,0.1253
44481,0,0.0311
44482,0,0.1251
44483,1,0.8216
44484,0,0.0334
44485,0,0.1823
44486,1,0.9387
44487,0,0.2025
44488,0,0.1916
44489,1,0.9081
44490,1,0.8048
44491,1,0.648
44492,1,0.9848
44493,1,0.6101
44494,1,0.9448
44495,1,0.6965
44496,1,0.8764
44497,0,0.0438
44498,0,0.0136
44499,0,0.3849
44500,0,0.019
44501,0,0.1288
44502,0,0.1233
44503,1,0.6396
44504,1,0.5492
44505,0,0.1437
44506,0,0.1383
44507,0,0.0299
44508,0,0.2099
44509,1,0.6407
44510,1,0.9496
44511,1,0.8374
44512,0,0.0683
44513,1,0.8568
44514,0,0.4057
44515,0,0.0121
44516,1,0.5423
44517,0,0.0193
44518,0,0.0597
44519,0,0.0077
44520,0,0.3342
44521,0,0.0195
44522,0,0.0755
44523,1,0.7419
44524,0,0.4323
44525,1,0.5551
44526,0,0.4458
44527,0,0.1227
44528,0,0.0905
44529,0,0.1277
44530,0,0.0254
44531,1,0.9589
44532,0,0.1032
44533,0,0.3384
44534,0,0.0514
44535,0,0.4339
44536,0,0.0997
44537,1,0.9541
44538,1,0.8892
44539,0,0.1578
44540,0,0.3858
44541,1,0.861
44542,1,0.839
44543,1,0.5771
44544,0,0.2577
44545,0,0.4284
44546,0,0.1054
44547,0,1e-04
44548,0,0.0716
44549,0,0.429
44550,0,0.238
44551,0,0.2278
44552,1,0.8846
44553,0,0.4418
44554,1,0.7101
44555,0,0.4547
44556,0,0.056
44557,0,0.3082
44558,0,0.0024
44559,0,0.2253
44560,0,0.3485
44561,0,0.1926
44562,1,0.8931
44563,1,0.8839
44564,0,0.161
44565,0,0.1537
44566,1,0.6386
44567,0,0.2079
44568,1,0.8693
44569,0,0.0857
44570,1,0.7527
44571,0,0.3588
44572,1,0.8365
44573,0,0.0061
44574,0,0.0677
44575,0,0.0003
44576,1,0.5197
44577,1,0.9749
44578,1,0.7542
44579,1,0.9542
44580,1,0.8513
44581,1,0.8014
44582,0,0.3261
44583,0,0.0777
44584,0,0.0058
44585,0,0.4003
44586,0,0.0232
44587,0,0.2444
44588,0,0.3435
44589,0,0.0289
44590,0,0.2139
44591,0,0.3646
44592,0,0.0312
44593,0,0.3292
44594,0,0.3026
44595,0,0.4325
44596,0,0.2168
44597,1,0.8116
44598,0,0.322
44599,0,0.2549
44600,0,0.0735
44601,0,0.2503
44602,1,0.6009
44603,0,0.2466
44604,1,0.9324
44605,0,0.0708
44606,0,0.2405
44607,0,0.0462
44608,1,0.8956
44609,0,0.0273
44610,0,0.3041
44611,1,0.9415
44612,1,0.5855
44613,1,0.9634
44614,0,0.0829
44615,0,0.4406
44616,0,0.0204
44617,1,0.6384
44618,1,0.8575
44619,1,0.9676
44620,1,0.8791
44621,1,0.8338
44622,1,0.7612
44623,0,0.0613
44624,0,0.1185
44625,0,0.1345
44626,0,0.0703
44627,1,0.9612
44628,0,0.108
44629,0,0.4357
44630,0,0.3695
44631,0,0.025
44632,0,0.1332
44633,1,0.8972
44634,0,0.1232
44635,0,0.0774
44636,0,0.0138
44637,0,0.0197
44638,0,0.0451
44639,0,0.0163
44640,1,0.865
44641,0,0.0608
44642,1,0.8567
44643,0,0.0138
44644,1,0.8299
44645,0,0.1007
44646,1,0.8267
44647,0,0.1837
44648,0,0.4342
44649,1,0.9042
44650,1,0.5157
44651,1,0.8043
44652,1,0.8572
44653,0,0.0442
44654,0,0.0449
44655,1,0.7142
44656,0,0.0627
44657,1,0.5738
44658,1,0.879
44659,0,1e-04
44660,1,0.7448
44661,0,0.1223
44662,0,0.0811
44663,0,0.2809
44664,0,0.2981
44665,1,0.9146
44666,0,0.0644
44667,0,0.0004
44668,0,0.1946
44669,1,0.8555
44670,1,0.8096
44671,0,0.3677
44672,0,0.0583
44673,0,0.0632
44674,0,0.0604
44675,1,0.9259
44676,0,0.0654
44677,0,0.1307
44678,0,0.1509
44679,1,0.8503
44680,0,0.0378
44681,1,0.8071
44682,0,0.055
44683,1,0.8531
44684,1,0.8071
44685,1,0.9046
44686,0,0.2137
44687,0,0.2453
44688,1,0.8443
44689,1,0.9027
44690,1,0.7766
44691,0,0.1015
44692,0,0.2331
44693,1,0.5053
44694,0,0.1396
44695,1,0.6275
44696,0,0.0141
44697,0,0.0127
44698,0,0.0379
44699,1,0.8902
44700,1,0.8588
44701,1,0.7403
44702,0,0.0219
44703,0,0.0968
44704,0,0.4085
44705,1,0.9663
44706,0,0.3543
44707,0,0.2281
44708,1,0.7359
44709,0,0.0578
44710,0,0.2923
44711,0,0.1206
44712,0,0.2762
44713,0,0.0002
44714,1,0.7755
44715,1,0.9077
44716,1,0.8428
44717,0,0.2731
44718,1,0.6287
44719,1,0.9167
44720,1,0.8446
44721,1,0.8843
44722,1,0.7938
44723,0,0.0293
44724,0,0.2153
44725,1,0.8531
44726,0,0.0458
44727,0,0.3506
44728,0,0.2041
44729,1,0.746
44730,1,0.5656
44731,0,0.0285
44732,1,0.6315
44733,0,0.1646
44734,0,0.1998
44735,0,0.4844
44736,1,0.8194
44737,0,0.1385
44738,1,0.5885
44739,1,0.7634
44740,1,0.8749
44741,0,0.028
44742,0,0.0246
44743,1,0.8856
44744,1,0.7871
44745,0,0.4472
44746,0,0.0002
44747,1,0.6958
44748,0,0.0508
44749,1,0.9465
44750,0,0.0024
44751,0,0.324
44752,1,0.6386
44753,1,0.9353
44754,0,0.1193
44755,0,0.1434
44756,0,0.0267
44757,0,0.1028
44758,0,0.1182
44759,1,0.8523
44760,0,0.0776
44761,0,0.0436
44762,0,0.0411
44763,0,0.2628
44764,0,0.4629
44765,0,0.0038
44766,0,0.0665
44767,1,0.6062
44768,0,0.3808
44769,0,0.3709
44770,0,0.1234
44771,0,0.0578
44772,1,0.8482
44773,1,0.6266
44774,0,0.097
44775,1,0.6528
44776,1,0.8514
44777,1,0.5444
44778,1,0.7924
44779,0,0.2265
44780,0,0.0674
44781,0,0.1946
44782,0,0.1188
44783,0,0.072
44784,0,0.0337
44785,0,0.2219
44786,1,0.5373
44787,0,0.0019
44788,1,0.9472
44789,1,0.5446
44790,0,0.0028
44791,0,0.1377
44792,0,0.1121
44793,1,0.9623
44794,0,0.1069
44795,0,0.2299
44796,0,0.0183
44797,0,0.0654
44798,1,0.7482
44799,1,0.8683
44800,0,0.3097
44801,0,0.3151
44802,0,0.0869
44803,1,0.6958
44804,0,0.4226
44805,1,0.8194
44806,0,0.0856
44807,1,0.9604
44808,0,0.0119
44809,0,0.4029
44810,0,0.0701
44811,0,0.1207
44812,0,0.001
44813,0,0.0709
44814,0,0.487
44815,0,0.1998
44816,0,0.0028
44817,1,0.7574
44818,1,0.8721
44819,0,0.1493
44820,0,0.295
44821,1,0.8917
44822,1,0.7143
44823,0,0.1554
44824,0,0.1939
44825,1,0.6291
44826,0,0.4189
44827,1,0.6665
44828,1,0.8281
44829,1,0.779
44830,0,1e-04
44831,0,0.1474
44832,1,0.7111
44833,1,0.5015
44834,0,0.0085
44835,0,0.0651
44836,1,0.7685
44837,1,0.7784
44838,0,0.2643
44839,0,0.1602
44840,0,0.0946
44841,0,0.3221
44842,0,0.0345
44843,0,0.4936
44844,0,0.3261
44845,0,0.1597
44846,0,0.1144
44847,0,0.1216
44848,1,0.7302
44849,1,0.8269
44850,0,0.0662
44851,0,0.4243
44852,1,0.6782
44853,0,0.4416
44854,0,0.1872
44855,0,0.0383
44856,1,0.5956
44857,0,0.2096
44858,0,0.2783
44859,1,0.6651
44860,0,0.1631
44861,0,0.2658
44862,1,0.81
44863,0,0.3536
44864,0,0.2408
44865,1,0.7593
44866,1,0.5307
44867,0,0.0603
44868,1,0.9087
44869,0,0.098
44870,0,0.2632
44871,1,0.6881
44872,1,0.6036
44873,0,0.4898
44874,1,0.9446
44875,1,0.7478
44876,1,0.9388
44877,0,0.0729
44878,0,0.0
44879,0,0.0022
44880,0,0.0687
44881,0,0.164
44882,0,0.0102
44883,1,0.8139
44884,1,0.5416
44885,1,0.7311
44886,0,0.0222
44887,0,0.3523
44888,0,0.2477
44889,1,0.8828
44890,1,0.6376
44891,0,0.0
44892,0,0.1496
44893,0,0.0132
44894,1,0.8165
44895,0,0.1322
44896,0,0.2611
44897,0,0.3882
44898,0,0.0062
44899,1,0.5613
44900,0,0.3775
44901,0,0.063
44902,0,0.1827
44903,0,0.0378
44904,0,0.0425
44905,0,0.0275
44906,0,0.2451
44907,0,0.0571
44908,1,0.8287
44909,0,0.4202
44910,1,0.6874
44911,0,0.0814
44912,0,0.0476
44913,0,0.3798
44914,1,0.8317
44915,0,0.3168
44916,1,0.9045
44917,1,0.7072
44918,0,0.0915
44919,0,0.037
44920,1,0.8228
44921,1,0.9643
44922,1,0.6938
